Neighborhood,Id,Estimate; Total:,Margin of Error; Total:,Estimate; Householder under 25 years:,Margin of Error; Householder under 25 years:,"Estimate; Householder under 25 years: - Less than $10,000","Margin of Error; Householder under 25 years: - Less than $10,000","Estimate; Householder under 25 years: - $10,000 to $14,999","Margin of Error; Householder under 25 years: - $10,000 to $14,999","Estimate; Householder under 25 years: - $15,000 to $19,999","Margin of Error; Householder under 25 years: - $15,000 to $19,999","Estimate; Householder under 25 years: - $20,000 to $24,999","Margin of Error; Householder under 25 years: - $20,000 to $24,999","Estimate; Householder under 25 years: - $25,000 to $29,999","Margin of Error; Householder under 25 years: - $25,000 to $29,999","Estimate; Householder under 25 years: - $30,000 to $34,999","Margin of Error; Householder under 25 years: - $30,000 to $34,999","Estimate; Householder under 25 years: - $35,000 to $39,999","Margin of Error; Householder under 25 years: - $35,000 to $39,999","Estimate; Householder under 25 years: - $40,000 to $44,999","Margin of Error; Householder under 25 years: - $40,000 to $44,999","Estimate; Householder under 25 years: - $45,000 to $49,999","Margin of Error; Householder under 25 years: - $45,000 to $49,999","Estimate; Householder under 25 years: - $50,000 to $59,999","Margin of Error; Householder under 25 years: - $50,000 to $59,999","Estimate; Householder under 25 years: - $60,000 to $74,999","Margin of Error; Householder under 25 years: - $60,000 to $74,999","Estimate; Householder under 25 years: - $75,000 to $99,999","Margin of Error; Householder under 25 years: - $75,000 to $99,999","Estimate; Householder under 25 years: - $100,000 to $124,999","Margin of Error; Householder under 25 years: - $100,000 to $124,999","Estimate; Householder under 25 years: - $125,000 to $149,999","Margin of Error; Householder under 25 years: - $125,000 to $149,999","Estimate; Householder under 25 years: - $150,000 to $199,999","Margin of Error; Householder under 25 years: - $150,000 to $199,999","Estimate; Householder under 25 years: - $200,000 or more","Margin of Error; Householder under 25 years: - $200,000 or more",Estimate; Householder 25 to 44 years:,Margin of Error; Householder 25 to 44 years:,"Estimate; Householder 25 to 44 years: - Less than $10,000","Margin of Error; Householder 25 to 44 years: - Less than $10,000","Estimate; Householder 25 to 44 years: - $10,000 to $14,999","Margin of Error; Householder 25 to 44 years: - $10,000 to $14,999","Estimate; Householder 25 to 44 years: - $15,000 to $19,999","Margin of Error; Householder 25 to 44 years: - $15,000 to $19,999","Estimate; Householder 25 to 44 years: - $20,000 to $24,999","Margin of Error; Householder 25 to 44 years: - $20,000 to $24,999","Estimate; Householder 25 to 44 years: - $25,000 to $29,999","Margin of Error; Householder 25 to 44 years: - $25,000 to $29,999","Estimate; Householder 25 to 44 years: - $30,000 to $34,999","Margin of Error; Householder 25 to 44 years: - $30,000 to $34,999","Estimate; Householder 25 to 44 years: - $35,000 to $39,999","Margin of Error; Householder 25 to 44 years: - $35,000 to $39,999","Estimate; Householder 25 to 44 years: - $40,000 to $44,999","Margin of Error; Householder 25 to 44 years: - $40,000 to $44,999","Estimate; Householder 25 to 44 years: - $45,000 to $49,999","Margin of Error; Householder 25 to 44 years: - $45,000 to $49,999","Estimate; Householder 25 to 44 years: - $50,000 to $59,999","Margin of Error; Householder 25 to 44 years: - $50,000 to $59,999","Estimate; Householder 25 to 44 years: - $60,000 to $74,999","Margin of Error; Householder 25 to 44 years: - $60,000 to $74,999","Estimate; Householder 25 to 44 years: - $75,000 to $99,999","Margin of Error; Householder 25 to 44 years: - $75,000 to $99,999","Estimate; Householder 25 to 44 years: - $100,000 to $124,999","Margin of Error; Householder 25 to 44 years: - $100,000 to $124,999","Estimate; Householder 25 to 44 years: - $125,000 to $149,999","Margin of Error; Householder 25 to 44 years: - $125,000 to $149,999","Estimate; Householder 25 to 44 years: - $150,000 to $199,999","Margin of Error; Householder 25 to 44 years: - $150,000 to $199,999","Estimate; Householder 25 to 44 years: - $200,000 or more","Margin of Error; Householder 25 to 44 years: - $200,000 or more",Estimate; Householder 45 to 64 years:,Margin of Error; Householder 45 to 64 years:,"Estimate; Householder 45 to 64 years: - Less than $10,000","Margin of Error; Householder 45 to 64 years: - Less than $10,000","Estimate; Householder 45 to 64 years: - $10,000 to $14,999","Margin of Error; Householder 45 to 64 years: - $10,000 to $14,999","Estimate; Householder 45 to 64 years: - $15,000 to $19,999","Margin of Error; Householder 45 to 64 years: - $15,000 to $19,999","Estimate; Householder 45 to 64 years: - $20,000 to $24,999","Margin of Error; Householder 45 to 64 years: - $20,000 to $24,999","Estimate; Householder 45 to 64 years: - $25,000 to $29,999","Margin of Error; Householder 45 to 64 years: - $25,000 to $29,999","Estimate; Householder 45 to 64 years: - $30,000 to $34,999","Margin of Error; Householder 45 to 64 years: - $30,000 to $34,999","Estimate; Householder 45 to 64 years: - $35,000 to $39,999","Margin of Error; Householder 45 to 64 years: - $35,000 to $39,999","Estimate; Householder 45 to 64 years: - $40,000 to $44,999","Margin of Error; Householder 45 to 64 years: - $40,000 to $44,999","Estimate; Householder 45 to 64 years: - $45,000 to $49,999","Margin of Error; Householder 45 to 64 years: - $45,000 to $49,999","Estimate; Householder 45 to 64 years: - $50,000 to $59,999","Margin of Error; Householder 45 to 64 years: - $50,000 to $59,999","Estimate; Householder 45 to 64 years: - $60,000 to $74,999","Margin of Error; Householder 45 to 64 years: - $60,000 to $74,999","Estimate; Householder 45 to 64 years: - $75,000 to $99,999","Margin of Error; Householder 45 to 64 years: - $75,000 to $99,999","Estimate; Householder 45 to 64 years: - $100,000 to $124,999","Margin of Error; Householder 45 to 64 years: - $100,000 to $124,999","Estimate; Householder 45 to 64 years: - $125,000 to $149,999","Margin of Error; Householder 45 to 64 years: - $125,000 to $149,999","Estimate; Householder 45 to 64 years: - $150,000 to $199,999","Margin of Error; Householder 45 to 64 years: - $150,000 to $199,999","Estimate; Householder 45 to 64 years: - $200,000 or more","Margin of Error; Householder 45 to 64 years: - $200,000 or more",Estimate; Householder 65 years and over:,Margin of Error; Householder 65 years and over:,"Estimate; Householder 65 years and over: - Less than $10,000","Margin of Error; Householder 65 years and over: - Less than $10,000","Estimate; Householder 65 years and over: - $10,000 to $14,999","Margin of Error; Householder 65 years and over: - $10,000 to $14,999","Estimate; Householder 65 years and over: - $15,000 to $19,999","Margin of Error; Householder 65 years and over: - $15,000 to $19,999","Estimate; Householder 65 years and over: - $20,000 to $24,999","Margin of Error; Householder 65 years and over: - $20,000 to $24,999","Estimate; Householder 65 years and over: - $25,000 to $29,999","Margin of Error; Householder 65 years and over: - $25,000 to $29,999","Estimate; Householder 65 years and over: - $30,000 to $34,999","Margin of Error; Householder 65 years and over: - $30,000 to $34,999","Estimate; Householder 65 years and over: - $35,000 to $39,999","Margin of Error; Householder 65 years and over: - $35,000 to $39,999","Estimate; Householder 65 years and over: - $40,000 to $44,999","Margin of Error; Householder 65 years and over: - $40,000 to $44,999","Estimate; Householder 65 years and over: - $45,000 to $49,999","Margin of Error; Householder 65 years and over: - $45,000 to $49,999","Estimate; Householder 65 years and over: - $50,000 to $59,999","Margin of Error; Householder 65 years and over: - $50,000 to $59,999","Estimate; Householder 65 years and over: - $60,000 to $74,999","Margin of Error; Householder 65 years and over: - $60,000 to $74,999","Estimate; Householder 65 years and over: - $75,000 to $99,999","Margin of Error; Householder 65 years and over: - $75,000 to $99,999","Estimate; Householder 65 years and over: - $100,000 to $124,999","Margin of Error; Householder 65 years and over: - $100,000 to $124,999","Estimate; Householder 65 years and over: - $125,000 to $149,999","Margin of Error; Householder 65 years and over: - $125,000 to $149,999","Estimate; Householder 65 years and over: - $150,000 to $199,999","Margin of Error; Householder 65 years and over: - $150,000 to $199,999","Estimate; Householder 65 years and over: - $200,000 or more","Margin of Error; Householder 65 years and over: - $200,000 or more"
Homewood West,43,423.0,79.0253124005,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,38.0,43.8634243989,0.0,14.1421356237,19.0,31.6227766017,0.0,14.1421356237,19.0,33.5261092285,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,203.0,65.0,47.0,34.8281495345,3.0,11.6619037897,19.0,21.9544984001,6.0,13.4536240471,23.0,31.6227766017,19.0,23.2594066992,7.0,14.8660687473,6.0,14.1421356237,15.0,20.591260282,33.0,45.1220566907,7.0,14.8660687473,18.0,15.8113883008,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,182.0,61.400325732,37.0,27.8028775489,10.0,12.0415945788,67.0,42.3792402008,6.0,12.8062484749,0.0,14.1421356237,31.0,19.8494332413,0.0,14.1421356237,7.0,14.8660687473,19.0,30.6757233004,0.0,14.1421356237,0.0,14.1421356237,5.0,12.8062484749,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237
Knoxville,44,1508.0,214.471443321,19.0,34.1320963317,19.0,34.1320963317,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,692.0,182.699206347,134.0,102.102889283,21.0,42.3792402009,83.0,79.5801482783,73.0,57.2538208332,19.0,37.4165738678,59.0,64.9692234832,11.0,28.0891438104,9.0,27.4954541697,93.0,75.7231800706,28.0,48.4664832642,58.0,62.5539766921,67.0,60.5475020129,31.0,55.6866231693,6.0,24.9198715887,0.0,24.4948974278,0.0,24.4948974278,595.0,152.590956482,116.0,95.8175349297,78.0,64.7147587495,35.0,37.0540146273,43.0,43.7492857084,22.0,31.3049516849,0.0,24.4948974278,39.0,38.4577690461,13.0,29.9999999999,22.0,31.8904374382,62.0,55.9016994375,64.0,60.835844697,52.0,43.7378554572,0.0,24.4948974278,26.0,35.7910603364,23.0,32.6496554346,0.0,24.4948974278,202.0,74.2159012611,13.0,29.9999999999,23.0,32.3728281125,29.0,35.7910603364,38.0,41.5331193146,23.0,28.0891438104,0.0,24.4948974278,0.0,24.4948974278,18.0,32.0780298647,0.0,24.4948974278,14.0,26.9258240357,35.0,37.4165738677,4.0,28.7054001888,0.0,24.4948974278,0.0,24.4948974278,5.0,24.1039415864,0.0,24.4948974278
Larimer,45,660.0,94.6308617736,10.0,22.9128784748,10.0,22.9128784748,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,214.0,65.4293512118,56.0,35.6651090003,26.0,31.9530906174,54.0,43.4165866921,14.0,21.6564078277,12.0,22.4944437584,34.0,32.1247568084,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,9.0,15.6524758425,0.0,20.0,0.0,20.0,9.0,22.2710574513,0.0,20.0,0.0,20.0,228.0,56.2583327161,71.0,34.4528663539,11.0,18.7882942281,32.0,22.4053565024,27.0,34.4383507154,21.0,20.2237484162,7.0,16.8819430161,19.0,24.9799919936,0.0,20.0,12.0,18.6815416923,5.0,18.6815416922,8.0,17.4928556845,3.0,18.3303027798,8.0,17.4928556845,0.0,20.0,4.0,18.3303027798,0.0,20.0,208.0,58.7281874401,47.0,40.6571027005,36.0,25.4165300542,43.0,24.1867732449,15.0,17.1464281995,11.0,18.5741756211,14.0,17.2626765016,15.0,28.7923600978,0.0,20.0,0.0,20.0,0.0,20.0,17.0,26.6270539114,4.0,18.6815416922,2.0,18.0277563773,0.0,20.0,4.0,18.6815416922,0.0,20.0
Lincoln Place,46,1444.0,146.656060223,0.0,22.360679775,0.0,22.360679775,0.0,22.360679775,0.0,22.360679775,0.0,22.360679775,0.0,22.360679775,0.0,22.360679775,0.0,22.360679775,0.0,22.360679775,0.0,22.360679775,0.0,22.360679775,0.0,22.360679775,0.0,22.360679775,0.0,22.360679775,0.0,22.360679775,0.0,22.360679775,0.0,22.360679775,364.0,102.396288995,31.0,42.0119030752,0.0,22.360679775,28.0,28.4956136975,0.0,22.360679775,10.0,25.6124969497,24.0,31.4483703871,17.0,27.0739727413,0.0,22.360679775,52.0,46.2817458617,102.0,58.617403559,25.0,27.9642629082,34.0,33.3166624979,23.0,39.4461658466,6.0,22.360679775,12.0,28.2842712475,0.0,22.360679775,665.0,113.061929932,16.0,23.769728648,31.0,32.8024389337,30.0,29.6647939483,42.0,41.0365690574,9.0,24.4131112314,15.0,20.2237484162,18.0,34.4093010682,59.0,37.5366487582,43.0,32.4037034921,52.0,33.406586177,73.0,41.4969878425,127.0,67.5203672976,35.0,33.4365069946,99.0,68.4762732631,16.0,25.2586618806,0.0,22.360679775,415.0,87.6013698523,0.0,22.360679775,38.0,31.1769145363,20.0,27.3861278753,33.0,30.495901364,66.0,53.0,64.0,46.4542785974,26.0,28.7923600977,42.0,34.6121365998,28.0,28.319604517,41.0,33.5111921602,20.0,27.946377225,9.0,23.3238075794,10.0,25.0,0.0,22.360679775,18.0,28.2842712474,0.0,22.360679775
Lincoln-Lemington-Belmar,47,1897.0,153.264477293,36.0,41.0487515036,19.0,38.2230297072,12.0,29.9999999999,5.0,23.7486841741,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,0.0,24.4948974278,412.0,101.73986436,33.0,44.1814440687,60.0,64.9692234832,14.0,33.5410196625,59.0,44.6206230346,20.0,28.3725219182,29.0,37.0675059857,7.0,24.4948974278,10.0,22.6495033058,4.0,23.1516738056,40.0,43.2203655699,24.0,39.0512483796,59.0,50.2991053599,41.0,32.939338184,0.0,24.4948974278,8.0,24.1039415864,4.0,23.1516738056,863.0,128.623481527,134.0,69.9857128277,103.0,57.697486947,37.0,25.1793566241,63.0,42.6262829719,44.0,31.6385840391,111.0,48.8364617883,35.0,30.8220700149,16.0,22.5610283453,30.0,27.147743921,55.0,45.2216762185,51.0,39.5600808897,63.0,49.497474683,81.0,54.4977063737,12.0,28.7054001889,24.0,29.6816441593,4.0,23.1516738056,586.0,97.6165969494,106.0,53.7773186389,80.0,40.5462698654,66.0,39.9249295554,82.0,42.8719022205,36.0,23.0434372437,33.0,39.2173431022,6.0,24.1039415864,26.0,26.5706605112,17.0,23.4520787991,38.0,30.8220700149,38.0,30.2158898595,16.0,22.7596133534,11.0,23.3452350598,0.0,24.4948974278,31.0,52.9528091795,0.0,24.4948974278
Lower Lawrenceville,48,1241.0,131.590273197,71.0,50.3289181286,0.0,14.1421356237,9.0,18.0277563773,21.0,30.6757233004,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,31.0,38.275318418,10.0,18.0277563773,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,502.0,119.47384651,20.0,22.2036033112,11.0,16.4012194669,18.0,20.0,48.0,51.6623654124,21.0,28.7923600978,32.0,27.4590604355,0.0,14.1421356237,0.0,14.1421356237,54.0,51.8652099196,71.0,49.7393204618,143.0,72.8010988928,33.0,42.201895692,32.0,31.6227766017,0.0,14.1421356237,19.0,22.360679775,0.0,14.1421356237,451.0,84.2199501306,98.0,57.1401785086,31.0,25.495097568,38.0,39.8497176903,45.0,34.4093010682,22.0,26.0,31.0,32.5729949498,32.0,29.1547594742,22.0,20.5182845287,19.0,21.9317121995,20.0,26.0,37.0,30.0166620396,19.0,21.4709105536,0.0,14.1421356237,15.0,21.8403296678,22.0,26.0,0.0,14.1421356237,217.0,50.1198563446,33.0,26.1725046566,16.0,21.4709105536,35.0,28.1780056072,37.0,28.7923600978,22.0,21.5406592285,10.0,14.8660687473,24.0,20.6155281281,0.0,14.1421356237,0.0,14.1421356237,6.0,13.4536240471,0.0,14.1421356237,16.0,19.7230829233,18.0,18.3847763109,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237
Manchester,49,930.0,111.400179533,36.0,28.4253408071,7.0,14.8660687473,0.0,14.1421356237,5.0,13.4536240471,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,12.0,20.591260282,12.0,20.591260282,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,331.0,89.627004859,54.0,30.3644529014,52.0,43.0116263352,20.0,26.9258240357,0.0,14.1421356237,0.0,14.1421356237,15.0,20.591260282,12.0,18.0277563773,0.0,14.1421356237,19.0,26.6833281283,28.0,26.4196896272,24.0,22.4722050542,72.0,39.5600808897,14.0,19.7230829233,0.0,14.1421356237,0.0,14.1421356237,21.0,35.4400902933,401.0,78.2304288624,39.0,32.5729949498,52.0,54.918120871,37.0,28.6006992922,0.0,14.1421356237,52.0,45.1220566907,16.0,15.6524758425,21.0,23.0217288664,41.0,26.1725046566,0.0,14.1421356237,30.0,24.0416305603,31.0,24.6981780705,19.0,22.360679775,31.0,26.0,0.0,14.1421356237,8.0,16.4012194669,24.0,22.0227155455,162.0,54.6443043693,44.0,30.4630924235,0.0,14.1421356237,10.0,18.0277563773,38.0,32.3109888428,8.0,16.4012194669,6.0,14.1421356237,0.0,14.1421356237,45.0,30.61045573,0.0,14.1421356237,11.0,19.7230829233,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237,0.0,14.1421356237
Marshall-Shadeland,50,1694.0,173.389734414,209.0,100.493780902,47.0,55.910642994,33.0,56.6480361531,0.0,22.360679775,56.0,62.2976725087,13.0,29.7321374946,14.0,22.360679775,0.0,22.360679775,28.0,35.2278299076,0.0,22.360679775,0.0,22.360679775,0.0,22.360679775,18.0,33.6005952327,0.0,22.360679775,0.0,22.360679775,0.0,22.360679775,0.0,22.360679775,382.0,121.478393141,89.0,72.4085630295,29.0,34.1760149813,27.0,35.6089876295,0.0,22.360679775,5.0,21.9317121995,41.0,40.8656334834,7.0,21.9317121995,29.0,36.7831483154,30.0,36.5650105976,59.0,58.2923665672,37.0,47.5499737119,16.0,26.645825189,0.0,22.360679775,5.0,21.1896201004,8.0,24.4131112314,0.0,22.360679775,809.0,132.548104476,81.0,51.4003891036,14.0,24.020824299,78.0,64.1950153829,69.0,44.8776113446,67.0,48.0832611207,74.0,50.3388517946,18.0,26.5518360947,45.0,57.0964096945,46.0,36.1939221417,28.0,31.192947921,107.0,55.4707129934,120.0,63.8827050147,37.0,31.0805405358,6.0,22.360679775,19.0,28.2842712474,0.0,22.360679775,294.0,68.0587981087,27.0,29.9332590942,25.0,30.9192496674,50.0,32.5269119345,33.0,36.0555127547,50.0,46.3680924775,7.0,23.3238075794,27.0,27.6043474836,7.0,22.360679775,7.0,23.8537208837,15.0,24.020824299,15.0,23.3238075794,9.0,25.0,14.0,23.4520787991,8.0,24.4131112314,0.0,22.360679775,0.0,22.360679775
Middle Hill,51,904.0,119.12178642,57.0,41.0487515035,31.0,31.064449134,0.0,17.3205080757,10.0,19.8997487421,0.0,17.3205080757,0.0,17.3205080757,0.0,17.3205080757,0.0,17.3205080757,0.0,17.3205080757,0.0,17.3205080757,0.0,17.3205080757,0.0,17.3205080757,16.0,28.7228132327,0.0,17.3205080757,0.0,17.3205080757,0.0,17.3205080757,0.0,17.3205080757,166.0,64.1560597293,12.0,16.1864140563,45.0,40.6939798987,4.0,16.2480768092,8.0,17.3205080757,8.0,19.8997487421,10.0,15.6524758425,15.0,28.7228132327,5.0,16.2480768092,0.0,17.3205080757,24.0,29.5972971739,7.0,17.3205080757,12.0,19.2093727123,16.0,27.8567765544,0.0,17.3205080757,0.0,17.3205080757,0.0,17.3205080757,363.0,91.8041393402,74.0,46.0434577329,49.0,35.9583091927,37.0,28.3548937575,24.0,20.9284495365,32.0,31.0161248385,5.0,16.2480768093,23.0,29.6310647801,34.0,35.3977400408,10.0,15.6524758425,5.0,16.2480768092,40.0,40.8656334834,6.0,17.3205080757,22.0,23.8537208837,0.0,17.3205080757,2.0,15.779733838,0.0,17.3205080757,318.0,72.6223106215,108.0,52.0960651105,76.0,37.5233260786,54.0,36.1247837364,26.0,23.6854385647,32.0,35.902646142,16.0,19.8997487421,0.0,17.3205080757,0.0,17.3205080757,0.0,17.3205080757,0.0,17.3205080757,6.0,16.2480768092,0.0,17.3205080757,0.0,17.3205080757,0.0,17.3205080757,0.0,17.3205080757,0.0,17.3205080757
Morningside,52,1557.0,152.009868101,98.0,71.95832127,0.0,20.0,25.0,42.6731765867,23.0,39.9499687108,4.0,18.3303027798,0.0,20.0,17.0,34.6410161513,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,29.0,40.8533964317,0.0,20.0,0.0,20.0,0.0,20.0,476.0,110.267855697,12.0,27.2213151776,11.0,24.9799919936,24.0,42.6731765867,39.0,34.6410161514,14.0,28.0000000001,6.0,20.0,43.0,40.9633982965,30.0,26.3818119166,18.0,24.020824299,35.0,32.0780298647,63.0,47.2652091924,65.0,52.3641098464,80.0,56.2227711874,8.0,21.0713075057,28.0,27.946377225,0.0,20.0,646.0,117.025638216,21.0,23.3023603955,53.0,48.2907858706,39.0,33.331666625,38.0,41.8568990729,63.0,58.7537232862,10.0,22.9128784748,28.0,28.5306852354,17.0,24.020824299,24.0,26.0959767014,69.0,58.4893152636,69.0,46.7867502611,82.0,50.7346035759,68.0,38.7040049607,14.0,20.5182845287,33.0,27.6405499222,18.0,30.4138126515,337.0,82.4378553821,35.0,30.0998338866,43.0,30.0499584026,76.0,41.2674205639,9.0,21.6564078277,24.0,28.5832118559,12.0,24.9799919936,0.0,20.0,35.0,33.1662479036,7.0,20.5182845287,11.0,23.579652245,24.0,29.8161030318,50.0,36.4691650576,0.0,20.0,0.0,20.0,11.0,24.269322199,0.0,20.0
Mount Oliver Borough,53,1351.0,184.436981108,115.0,71.2671032103,60.0,48.4767985741,24.0,41.7612260356,0.0,20.0,0.0,20.0,0.0,20.0,5.0,19.0787840284,21.0,39.0512483796,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,5.0,19.0787840284,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,452.0,133.992537106,106.0,71.8470597867,69.0,53.4509120596,30.0,36.4691650576,15.0,22.0907220344,13.0,20.6155281281,81.0,69.7495519699,0.0,20.0,4.0,19.0787840284,7.0,21.0713075057,63.0,50.3487835007,7.0,20.0,40.0,43.0929228528,9.0,23.5796522451,3.0,18.3303027798,0.0,20.0,5.0,19.5192212959,570.0,121.222935124,120.0,65.4599113962,39.0,45.2769256906,27.0,26.4575131106,8.0,21.0713075057,27.0,26.8514431641,43.0,31.6385840391,8.0,21.6564078277,94.0,75.299402388,21.0,24.4948974278,15.0,22.1359436212,36.0,39.9499687108,102.0,58.0,21.0,22.9128784748,9.0,22.2710574513,0.0,20.0,0.0,20.0,214.0,68.3812839891,9.0,23.579652245,19.0,21.8403296679,64.0,49.4671608241,0.0,20.0,14.0,21.5638586528,7.0,20.0,38.0,35.0856095857,7.0,20.5182845287,24.0,35.5105618091,6.0,20.5182845287,7.0,20.5182845287,6.0,20.0,7.0,20.0,6.0,20.5182845287,0.0,20.0,0.0,20.0
Mount Washington,54,4425.0,254.958820205,401.0,120.87596949,65.0,42.3320209771,0.0,29.9999999999,44.0,41.0365690573,22.0,37.0944739819,57.0,56.7274184148,6.0,29.6816441593,45.0,54.433445601,12.0,34.6410161514,0.0,29.9999999999,0.0,29.9999999999,56.0,60.6217782649,55.0,51.4878626475,27.0,38.4187454246,5.0,29.1376045687,7.0,30.3479818109,0.0,29.9999999999,1843.0,231.259594395,112.0,69.512588788,54.0,52.9622507075,34.0,42.6614580155,54.0,41.1096095821,110.0,73.1505297315,154.0,91.5368778143,93.0,70.3846574191,123.0,80.5977667184,91.0,50.7937003968,183.0,74.0405294416,268.0,96.1301201497,265.0,101.710373119,217.0,104.685242513,46.0,41.7612260356,23.0,34.1320963318,16.0,29.7489495612,1157.0,158.543369462,192.0,96.5349677579,47.0,47.9374592568,48.0,38.2491829978,65.0,55.2358579185,33.0,37.0270171631,36.0,34.8425027803,49.0,38.4317577011,18.0,30.7408522979,30.0,49.8898787331,119.0,52.0576603392,65.0,43.4741302386,192.0,75.736384915,73.0,42.3674403286,45.0,41.1217703899,36.0,39.1407715815,109.0,52.5166640221,1024.0,133.588921696,74.0,45.7602447546,146.0,70.9013399027,185.0,86.0755482121,130.0,63.8122245341,52.0,41.7731971485,64.0,45.9347363114,35.0,38.0525951809,42.0,36.3318042492,24.0,37.0944739819,54.0,41.665333312,64.0,44.0113621693,59.0,41.5331193146,30.0,36.152454965,29.0,36.2904946232,25.0,37.0540146273,11.0,33.0000000001
Mt. Oliver,55,221,42,2,4,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,2,4,0,10,0,10,0,10,0,10,0,10,0,10,82,37,20,24,11,12,9,15,0,10,0,10,14,18,0,10,0,10,0,10,0,10,20,27,3,6,0,10,5,8,0,10,0,10,105,32,3,6,0,10,2,4,0,10,0,10,5,8,22,18,0,10,5,8,5,9,21,17,33,23,9,10,0,10,0,10,0,10,32,20,5,7,0,10,13,15,4,6,0,10,0,10,5,8,0,10,0,10,0,10,5,7,0,10,0,10,0,10,0,10,0,10
New Homestead,56,364,37,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,83,25,0,10,0,10,0,10,0,10,0,10,15,16,0,10,0,10,9,12,8,13,0,10,51,21,0,10,0,10,0,10,0,10,174,35,0,10,0,10,6,10,5,7,0,10,14,19,4,8,21,14,4,7,6,9,26,19,22,18,18,16,12,15,28,22,8,13,107,31,0,10,12,16,12,12,11,11,12,13,0,10,19,22,7,10,0,10,12,13,0,10,13,13,0,10,9,15,0,10,0,10
